净值日期,单位净值,日增长率
2023-03-14,3.0047,-0.97
2023-03-15,2.9849,-0.66
2023-03-16,2.9212,-2.13
2023-03-17,2.9083,-0.44
2023-03-20,2.9276,0.66
2023-03-21,2.9674,1.36
2023-03-22,2.9788,0.38
2023-03-23,2.9743,-0.15
2023-03-24,2.9769,0.09
2023-03-27,2.9935,0.56
2023-03-28,2.9785,-0.5
2023-03-29,2.9923,0.46
2023-03-30,3.0155,0.78
2023-03-31,3.0184,0.1
2023-04-03,3.0262,0.26
2023-04-04,2.9678,-1.93
2023-04-06,2.9723,0.15
2023-04-07,2.9975,0.85
2023-04-10,3.0522,1.82
2023-04-11,3.0486,-0.12
2023-04-12,3.0078,-1.34
2023-04-13,2.9982,-0.32
2023-04-14,3.037,1.29
2023-04-17,3.0598,0.75
2023-04-18,3.0771,0.57
2023-04-19,3.0521,-0.81
2023-04-20,2.9767,-2.47
2023-04-21,2.9504,-0.88
2023-04-24,2.8943,-1.9
2023-04-25,2.8169,-2.67
2023-04-26,2.9356,4.21
2023-04-27,2.962,0.9
2023-04-28,2.9589,-0.1
2023-05-04,2.9341,-0.84
2023-05-05,2.8972,-1.26
2023-05-08,2.9145,0.6
2023-05-09,2.8707,-1.5
2023-05-10,2.9358,2.27
2023-05-11,2.9689,1.13
2023-05-12,2.9343,-1.17
2023-05-15,3.0153,2.76
2023-05-16,3.0072,-0.27
2023-05-17,2.9992,-0.27
2023-05-18,2.9533,-1.53
2023-05-19,2.9585,0.18
2023-05-22,2.9763,0.6
2023-05-23,2.9497,-0.89
2023-05-24,2.9456,-0.14
2023-05-25,2.9499,0.15
2023-05-26,2.9064,-1.47
2023-05-29,2.8631,-1.49
2023-05-30,2.8652,0.07
2023-05-31,2.8355,-1.04
2023-06-01,2.8406,0.18
2023-06-02,2.881,1.42
2023-06-05,2.8347,-1.61
2023-06-06,2.8074,-0.96
2023-06-07,2.7587,-1.73
2023-06-08,2.7541,-0.17
2023-06-09,2.78,0.94
2023-06-12,2.7836,0.13
2023-06-13,2.7838,0.01
2023-06-14,2.7687,-0.54
2023-06-15,2.8843,4.18
2023-06-16,2.9121,0.96
2023-06-19,2.8881,-0.82
2023-06-20,2.893,0.17
2023-06-21,2.8531,-1.38
2023-06-26,2.8584,0.19
2023-06-27,2.8566,-0.06
2023-06-28,2.8706,0.49
2023-06-29,2.8568,-0.48
2023-06-30,2.9076,1.78
2023-07-03,2.9407,1.14
2023-07-04,2.9487,0.27
2023-07-05,2.9228,-0.88
2023-07-06,2.8992,-0.81
2023-07-07,2.868,-1.08
2023-07-10,2.9118,1.53
2023-07-11,2.931,0.66
2023-07-12,2.9104,-0.7
2023-07-13,2.9261,0.54
2023-07-14,2.8909,-1.2
2023-07-17,2.8552,-1.23
2023-07-18,2.8494,-0.2
2023-07-19,2.8221,-0.96
2023-07-20,2.8142,-0.28
2023-07-21,2.8023,-0.42
2023-07-24,2.7718,-1.09
2023-07-25,2.8337,2.23
2023-07-26,2.8318,-0.07
2023-07-27,2.8257,-0.22
2023-07-28,2.8451,0.69
2023-07-31,2.8858,1.43
2023-08-01,2.8723,-0.47
2023-08-02,2.867,-0.18
2023-08-03,2.8829,0.55
2023-08-04,2.8996,0.58
2023-08-07,2.8871,-0.43
2023-08-08,2.8772,-0.34
2023-08-09,2.8688,-0.29
2023-08-10,2.8836,0.52
2023-08-11,2.8298,-1.87
2023-08-14,2.789,-1.44
2023-08-15,2.7594,-1.06
2023-08-16,2.7356,-0.86
2023-08-17,2.7521,0.6
2023-08-18,2.7212,-1.12
2023-08-21,2.6692,-1.91
2023-08-22,2.6552,-0.52
2023-08-23,2.5909,-2.42
2023-08-24,2.6152,0.94
2023-08-25,2.5888,-1.01
2023-08-28,2.5917,0.11
2023-08-29,2.6511,2.29
2023-08-30,2.6516,0.02
2023-08-31,2.6258,-0.97
2023-09-01,2.6312,0.21
2023-09-04,2.6468,0.59
2023-09-05,2.6329,-0.53
2023-09-06,2.6265,-0.24
2023-09-07,2.5712,-2.11
2023-09-08,2.5508,-0.79
2023-09-11,2.5625,0.46
2023-09-12,2.5671,0.18
2023-09-13,2.5416,-0.99
2023-09-14,2.5106,-1.22
2023-09-15,2.4918,-0.75
2023-09-18,2.51,0.73
2023-09-19,2.4893,-0.82
2023-09-20,2.4671,-0.89
2023-09-21,2.4426,-0.99
2023-09-22,2.4792,1.5
2023-09-25,2.4659,-0.54
2023-09-26,2.4374,-1.16
2023-09-27,2.4583,0.86
2023-09-28,2.4562,-0.09
2023-10-09,2.4437,-0.51
2023-10-10,2.4312,-0.51
2023-10-11,2.4203,-0.45
2023-10-12,2.4649,1.84
2023-10-13,2.4255,-1.6
2023-10-16,2.3806,-1.85
2023-10-17,2.3972,0.7
2023-10-18,2.3768,-0.85
2023-10-19,2.3417,-1.48
2023-10-20,2.3478,0.26
2023-10-23,2.3028,-1.92
2023-10-24,2.3104,0.33
2023-10-25,2.3135,0.13
2023-10-26,2.3111,-0.1
2023-10-27,2.3904,3.43
2023-10-30,2.4262,1.5
2023-10-31,2.4031,-0.95
2023-11-01,2.3902,-0.54
2023-11-02,2.3567,-1.4
2023-11-03,2.3928,1.53
2023-11-06,2.4611,2.85
2023-11-07,2.4499,-0.46
2023-11-08,2.4494,-0.02
2023-11-09,2.4616,0.5
2023-11-10,2.4358,-1.05
2023-11-13,2.4313,-0.18
2023-11-14,2.4303,-0.04
2023-11-15,2.4572,1.11
2023-11-16,2.4126,-1.82
2023-11-17,2.4177,0.21
2023-11-20,2.4139,-0.16
2023-11-21,2.3996,-0.59
2023-11-22,2.3583,-1.72
2023-11-23,2.3758,0.74
2023-11-24,2.343,-1.38
2023-11-27,2.3352,-0.33
2023-11-28,2.3536,0.79
2023-11-29,2.3219,-1.35
2023-11-30,2.3138,-0.35
2023-12-01,2.2934,-0.88
2023-12-04,2.2725,-0.91
2023-12-05,2.2396,-1.45
2023-12-06,2.2691,1.32
2023-12-07,2.2558,-0.59
2023-12-08,2.2478,-0.35
2023-12-11,2.2603,0.56
2023-12-12,2.2521,-0.36
2023-12-13,2.2102,-1.86
2023-12-14,2.1941,-0.73
2023-12-15,2.1908,-0.15
2023-12-18,2.1519,-1.78
2023-12-19,2.1578,0.27
2023-12-20,2.1303,-1.27
2023-12-21,2.1677,1.76
2023-12-22,2.1871,0.89
2023-12-25,2.205,0.82
2023-12-26,2.1905,-0.66
2023-12-27,2.1778,-0.58
2023-12-28,2.2689,4.18
2023-12-29,2.27,0.05
2023-12-31,2.2699,0.0
2024-01-02,2.2249,-1.98
2024-01-03,2.2116,-0.6
2024-01-04,2.1771,-1.56
2024-01-05,2.1483,-1.32
2024-01-08,2.1148,-1.56
2024-01-09,2.1258,0.52
2024-01-10,2.1319,0.29
2024-01-11,2.1799,2.25
2024-01-12,2.1746,-0.24
2024-01-15,2.1499,-1.14
2024-01-16,2.1713,1.0
2024-01-17,2.1047,-3.07
2024-01-18,2.1415,1.75
2024-01-19,2.1235,-0.84
2024-01-22,2.0654,-2.74
2024-01-23,2.0782,0.62
2024-01-24,2.071,-0.35
2024-01-25,2.0965,1.23
2024-01-26,2.0545,-2.0
2024-01-29,1.989,-3.19
2024-01-30,1.9417,-2.38
2024-01-31,1.9217,-1.03
2024-02-01,1.9195,-0.11
2024-02-02,1.8689,-2.64
2024-02-05,1.8441,-1.33
2024-02-06,1.9388,5.14
2024-02-07,1.9784,2.04
2024-02-08,2.0134,1.77
2024-02-19,2.0001,-0.66
2024-02-20,1.9874,-0.63
2024-02-21,2.015,1.39
2024-02-22,2.0238,0.44
2024-02-23,2.0424,0.92
2024-02-26,2.044,0.08
2024-02-27,2.0808,1.8
2024-02-28,2.0412,-1.9
2024-02-29,2.1039,3.07
2024-03-01,2.1117,0.37
2024-03-04,2.107,-0.22
2024-03-05,2.0949,-0.57
2024-03-06,2.1019,0.33
2024-03-07,2.067,-1.66
2024-03-08,2.0835,0.8
2024-03-11,2.1896,5.09
2024-03-12,2.2207,1.42
2024-03-13,2.2228,0.09
2024-03-14,2.2038,-0.85
2024-03-15,2.202,-0.08
2024-03-18,2.2574,2.52
2024-03-19,2.2371,-0.9
2024-03-20,2.2411,0.18
2024-03-21,2.2285,-0.56
2024-03-22,2.1861,-1.9
2024-03-25,2.1534,-1.5
2024-03-26,2.196,1.98
2024-03-27,2.1394,-2.58
2024-03-28,2.1545,0.71
2024-03-29,2.1653,0.5
2024-04-01,2.2275,2.87
2024-04-02,2.2405,0.58
2024-04-03,2.221,-0.87
2024-04-08,2.1922,-1.3
2024-04-09,2.2492,2.6
2024-04-10,2.2137,-1.58
2024-04-11,2.2122,-0.07
2024-04-12,2.1659,-2.09
2024-04-15,2.1906,1.14
2024-04-16,2.1234,-3.07
2024-04-17,2.1645,1.94
2024-04-18,2.1589,-0.26
2024-04-19,2.1244,-1.6
2024-04-22,2.114,-0.49
2024-04-23,2.1106,-0.16
2024-04-24,2.1047,-0.28
2024-04-25,2.1107,0.29
2024-04-26,2.146,1.67
2024-04-29,2.2114,3.05
2024-04-30,2.1739,-1.7
2024-05-06,2.2268,2.43
2024-05-07,2.2284,0.07
2024-05-08,2.1927,-1.6
2024-05-09,2.2494,2.59
2024-05-10,2.2167,-1.45
2024-05-13,2.1832,-1.51
2024-05-14,2.1779,-0.24
2024-05-15,2.1617,-0.74
2024-05-16,2.162,0.01
2024-05-17,2.1772,0.7
2024-05-20,2.1745,-0.12
2024-05-21,2.1555,-0.87
2024-05-22,2.193,1.74
2024-05-23,2.1593,-1.54
2024-05-24,2.1278,-1.46
2024-05-27,2.1284,0.03
2024-05-28,2.1086,-0.93
2024-05-29,2.1375,1.37
2024-05-30,2.1424,0.23
2024-05-31,2.1356,-0.32
2024-06-03,2.1416,0.28
2024-06-04,2.1706,1.35
2024-06-05,2.1736,0.14
2024-06-06,2.1468,-1.23
2024-06-07,2.1081,-1.8
2024-06-11,2.1187,0.5
2024-06-12,2.1122,-0.31
2024-06-13,2.1197,0.36
2024-06-14,2.1199,0.01
2024-06-17,2.1431,1.09
2024-06-18,2.1468,0.17
2024-06-19,2.1148,-1.49
2024-06-20,2.0826,-1.52
2024-06-21,2.076,-0.32
2024-06-24,2.0515,-1.18
2024-06-25,2.0241,-1.34
2024-06-26,2.0459,1.08
2024-06-27,2.016,-1.46
2024-06-28,2.0038,-0.61
2024-06-30,2.0036,-0.01
2024-07-01,1.9971,-0.32
2024-07-02,1.9796,-0.88
2024-07-03,1.9796,0.0
2024-07-04,1.9669,-0.64
2024-07-05,1.9616,-0.27
2024-07-08,1.9273,-1.75
2024-07-09,1.9518,1.27
2024-07-10,1.9581,0.32
2024-07-11,2.0012,2.2
2024-07-12,2.0095,0.41
2024-07-15,2.0001,-0.47
2024-07-16,2.0275,1.37
2024-07-17,2.0189,-0.42
2024-07-18,2.038,0.95
2024-07-19,2.0529,0.73
2024-07-22,2.05,-0.14
2024-07-23,1.9962,-2.62
2024-07-24,1.963,-1.66
2024-07-25,1.9781,0.77
2024-07-26,2.0014,1.18
2024-07-29,1.9665,-1.74
2024-07-30,1.9543,-0.62
2024-07-31,2.0045,2.57
2024-08-01,1.9742,-1.51
2024-08-02,1.943,-1.58
2024-08-05,1.9153,-1.43
2024-08-06,1.9381,1.19
2024-08-07,1.9366,-0.08
2024-08-08,1.928,-0.44
2024-08-09,1.9132,-0.77
2024-08-12,1.9059,-0.38
2024-08-13,1.9176,0.61
2024-08-14,1.8954,-1.16
2024-08-15,1.9122,0.89
2024-08-16,1.8996,-0.66
2024-08-19,1.895,-0.24
2024-08-20,1.8749,-1.06
2024-08-21,1.8775,0.14
2024-08-22,1.8688,-0.46
2024-08-23,1.8692,0.02
2024-08-26,1.8804,0.6
2024-08-27,1.8639,-0.88
2024-08-28,1.8631,-0.04
2024-08-29,1.8919,1.55
2024-08-30,1.9338,2.21
2024-09-02,1.9043,-1.53
2024-09-03,1.9382,1.78
2024-09-04,1.9467,0.44
2024-09-05,1.9503,0.18
2024-09-06,1.9276,-1.16
2024-09-09,1.9152,-0.64
2024-09-10,1.9105,-0.25
2024-09-11,1.9436,1.73
2024-09-12,1.9363,-0.38
2024-09-13,1.9077,-1.48
2024-09-18,1.9126,0.26
2024-09-19,1.9186,0.31
2024-09-20,1.905,-0.71
2024-09-23,1.8983,-0.35
2024-09-24,1.955,2.99
2024-09-25,1.9732,0.93
2024-09-26,2.015,2.12
2024-09-27,2.1313,5.77
2024-09-30,2.3151,8.62
2024-10-08,2.4949,7.77
2024-10-09,2.3133,-7.28
2024-10-10,2.3155,0.1
2024-10-11,2.2263,-3.85
2024-10-14,2.2624,1.62
2024-10-15,2.2048,-2.55
2024-10-16,2.1678,-1.68
2024-10-17,2.1528,-0.69
2024-10-18,2.2522,4.62
2024-10-21,2.2711,0.84
2024-10-22,2.3003,1.29
2024-10-23,2.3265,1.14
2024-10-24,2.2887,-1.62
2024-10-25,2.3563,2.95
2024-10-28,2.363,0.28
2024-10-29,2.3398,-0.98
2024-10-30,2.3272,-0.54
2024-10-31,2.3505,1.0
2024-11-01,2.3213,-1.24
2024-11-04,2.3621,1.76
2024-11-05,2.4194,2.43
2024-11-06,2.4235,0.17
2024-11-07,2.4399,0.68
2024-11-08,2.4391,-0.03
2024-11-11,2.5131,3.03
2024-11-12,2.4838,-1.17
2024-11-13,2.4922,0.34
2024-11-14,2.4335,-2.36
2024-11-15,2.3718,-2.54
2024-11-18,2.3495,-0.94
2024-11-19,2.4076,2.47
2024-11-20,2.4027,-0.2
2024-11-21,2.4107,0.33
2024-11-22,2.337,-3.06
2024-11-25,2.3581,0.9
2024-11-26,2.318,-1.7
2024-11-27,2.3582,1.73
2024-11-28,2.3242,-1.44
2024-11-29,2.3555,1.35
2024-12-02,2.3745,0.81
2024-12-03,2.3737,-0.03
2024-12-04,2.3388,-1.47
2024-12-05,2.3351,-0.16
2024-12-06,2.3537,0.8
2024-12-09,2.3591,0.23
2024-12-10,2.3529,-0.26
2024-12-11,2.3439,-0.38
2024-12-12,2.3609,0.73
2024-12-13,2.3158,-1.91
2024-12-16,2.2867,-1.26
2024-12-17,2.2942,0.33
2024-12-18,2.2951,0.04
2024-12-19,2.2877,-0.32
2024-12-20,2.2713,-0.72
2024-12-23,2.2557,-0.69
2024-12-24,2.2893,1.49
2024-12-25,2.2732,-0.7
2024-12-26,2.2665,-0.29
2024-12-27,2.2599,-0.29
2024-12-30,2.2654,0.24
2024-12-31,2.2328,-1.44
2025-01-02,2.1741,-2.63
2025-01-03,2.1372,-1.7
2025-01-06,2.1437,0.3
2025-01-07,2.1568,0.61
2025-01-08,2.1633,0.3
2025-01-09,2.1689,0.26
2025-01-10,2.1367,-1.48
2025-01-13,2.1379,0.06
2025-01-14,2.2057,3.17
2025-01-15,2.1936,-0.55
2025-01-16,2.2059,0.56
2025-01-17,2.2225,0.75
2025-01-20,2.2517,1.31
2025-01-21,2.2478,-0.17
2025-01-22,2.2189,-1.29
2025-01-23,2.2029,-0.72
2025-01-24,2.2388,1.63
2025-01-27,2.2164,-1.0
2025-02-05,2.2138,-0.12
2025-02-06,2.2711,2.59
2025-02-07,2.3264,2.43
2025-02-10,2.3149,-0.49
2025-02-11,2.2953,-0.85
2025-02-12,2.3137,0.8
2025-02-13,2.296,-0.77
2025-02-14,2.3204,1.06
2025-02-17,2.3163,-0.18
2025-02-18,2.3038,-0.54
2025-02-19,2.3339,1.31
2025-02-20,2.3249,-0.39
2025-02-21,2.3536,1.23
2025-02-24,2.3385,-0.64
2025-02-25,2.3412,0.12
2025-02-26,2.3751,1.45
2025-02-27,2.3709,-0.18
2025-02-28,2.3231,-2.02
2025-03-03,2.3643,1.77
2025-03-04,2.3423,-0.93
2025-03-05,2.3341,-0.35
2025-03-06,2.3595,1.09
2025-03-07,2.3453,-0.6
2025-03-10,2.3406,-0.2
2025-03-11,2.3342,-0.27
2025-03-12,2.3219,-0.53
2025-03-13,2.3002,-0.93
2025-03-14,2.349,2.12
2025-03-17,2.3548,0.25
2025-03-18,2.3594,0.2
2025-03-19,2.3653,0.25
2025-03-20,2.3575,-0.33
2025-03-21,2.3129,-1.89
2025-03-24,2.3129,0.0
2025-03-25,2.3146,0.07
2025-03-26,2.3257,0.48
2025-03-27,2.3228,-0.12
2025-03-28,2.3103,-0.54
2025-03-31,2.2714,-1.68
2025-04-01,2.2698,-0.07
2025-04-02,2.2744,0.2
2025-04-03,2.2326,-1.84
2025-04-07,2.0286,-9.14
2025-04-08,2.0283,-0.01
2025-04-09,2.0397,0.56
2025-04-10,2.0834,2.14
2025-04-11,2.1163,1.58
2025-04-14,2.1303,0.66
2025-04-15,2.126,-0.2
2025-04-16,2.0999,-1.23
2025-04-17,2.0901,-0.47
2025-04-18,2.1009,0.52
2025-04-21,2.1365,1.69
2025-04-22,2.1265,-0.47
2025-04-23,2.1536,1.27
2025-04-24,2.1477,-0.27
2025-04-25,2.1569,0.43
2025-04-28,2.1411,-0.73
2025-04-29,2.1314,-0.45
2025-04-30,2.1381,0.31
2025-05-06,2.171,1.54
2025-05-07,2.1696,-0.06
2025-05-08,2.1883,0.86
2025-05-09,2.1747,-0.62
2025-05-12,2.219,2.04
2025-05-13,2.2244,0.24
2025-05-14,2.2244,0.0
2025-05-15,2.1919,-1.46
2025-05-16,2.2034,0.52
2025-05-19,2.1974,-0.27
2025-05-20,2.2061,0.4
2025-05-21,2.2236,0.79
2025-05-22,2.2057,-0.81
2025-05-23,2.198,-0.35
2025-05-26,2.171,-1.23
2025-05-27,2.1486,-1.03
2025-05-28,2.1384,-0.47
2025-05-29,2.1596,0.99
2025-05-30,2.1386,-0.97
2025-06-03,2.1385,0.0
2025-06-04,2.1525,0.65
2025-06-05,2.157,0.21
2025-06-06,2.149,-0.37
2025-06-09,2.1532,0.2
2025-06-10,2.1437,-0.44
2025-06-11,2.1664,1.06
2025-06-12,2.1642,-0.1
2025-06-13,2.1397,-1.13
2025-06-16,2.1367,-0.14
2025-06-17,2.1369,0.01
2025-06-18,2.1414,0.21
2025-06-19,2.1234,-0.84
2025-06-20,2.1175,-0.28
2025-06-23,2.1277,0.48
2025-06-24,2.1699,1.98
2025-06-25,2.1963,1.22
2025-06-26,2.178,-0.83
2025-06-27,2.1746,-0.16
2025-06-30,2.1996,1.15
2025-07-01,2.1895,-0.46
2025-07-02,2.1969,0.34
2025-07-03,2.2247,1.27
2025-07-04,2.2098,-0.67
2025-07-07,2.1961,-0.62
2025-07-08,2.2393,1.97
2025-07-09,2.2348,-0.2
2025-07-10,2.236,0.05
2025-07-11,2.2341,-0.08
2025-07-14,2.2343,0.01
2025-07-15,2.2318,-0.11
2025-07-16,2.2368,0.22
2025-07-17,2.2615,1.1
2025-07-18,2.2609,-0.03
2025-07-21,2.2808,0.88
2025-07-22,2.3039,1.01
2025-07-23,2.2881,-0.69
2025-07-24,2.3214,1.46
2025-07-25,2.3087,-0.55
2025-07-28,2.3026,-0.26
2025-07-29,2.3179,0.66
2025-07-30,2.2847,-1.43
2025-07-31,2.2395,-1.98
2025-08-01,2.2492,0.43
2025-08-04,2.2542,0.22
2025-08-05,2.2737,0.87
2025-08-06,2.2891,0.68
2025-08-07,2.2755,-0.59
2025-08-08,2.282,0.29
2025-08-11,2.3175,1.56
2025-08-12,2.3242,0.29
2025-08-13,2.3444,0.87
2025-08-14,2.327,-0.74
2025-08-15,2.3784,2.21
2025-08-18,2.3917,0.56
2025-08-19,2.3961,0.18
2025-08-20,2.4127,0.69
2025-08-21,2.4041,-0.36
2025-08-22,2.4373,1.38
2025-08-25,2.4692,1.31
2025-08-26,2.4637,-0.22
2025-08-27,2.4262,-1.52
2025-08-28,2.4488,0.93
2025-08-29,2.5012,2.14
2025-09-01,2.5036,0.1
2025-09-02,2.4924,-0.45
2025-09-03,2.5195,1.09
2025-09-04,2.5277,0.33
2025-09-05,2.6617,5.3
2025-09-08,2.692,1.14
2025-09-09,2.6612,-1.14
2025-09-10,2.6339,-1.03
2025-09-11,2.6991,2.48
2025-09-12,2.6763,-0.84
2025-09-15,2.7293,1.98
2025-09-16,2.7544,0.92
2025-09-17,2.7973,1.56
2025-09-18,2.7635,-1.21
2025-09-19,2.7501,-0.48
2025-09-22,2.7609,0.39
2025-09-23,2.7726,0.42
2025-09-24,2.8326,2.16
2025-09-25,2.8654,1.16
